,Institute Code,College Name,College Category,Latitude,Longitude,State,Website,View Details,Degree,Branch Cluster,Program Code,Branch Name,Degree Duration,Aggregated Seats,Mode of Admission
684,319,Indian Institute of Information Technology (IIIT) Ranchi,IIIT,23.4133157,85.4070646,Jharkhand,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=319,Bachelor of Technology,Electronics and Communication Engineering (ECE),4601,Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things),4 Years,30,JEE Main
685,319,Indian Institute of Information Technology (IIIT) Ranchi,IIIT,23.4133157,85.4070646,Jharkhand,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=319,Bachelor of Technology,Computer Science and Engineering (CSE),4602,Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence),4 Years,30,JEE Main
686,320,Indian Institute of Information Technology (IIIT) Nagpur,IIIT,20.9499291,79.0263748,Maharashtra,www.iiitn.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=320,Bachelor of Technology,Computer Science and Engineering (CSE),410E,Computer Science Engineering (Artificial lntelligence and Machine Learning),4 Years,66,JEE Main
687,320,Indian Institute of Information Technology (IIIT) Nagpur,IIIT,20.9499291,79.0263748,Maharashtra,www.iiitn.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=320,Bachelor of Technology,Computer Science and Engineering (CSE),410F,Computer Science Engineering (Data Science and Analytics),4 Years,66,JEE Main
688,320,Indian Institute of Information Technology (IIIT) Nagpur,IIIT,20.9499291,79.0263748,Maharashtra,www.iiitn.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=320,Bachelor of Technology,Computer Science and Engineering (CSE),410G,Computer Science Engineering (Human Computer lnteraction and Gaming Technology),4 Years,66,JEE Main
689,320,Indian Institute of Information Technology (IIIT) Nagpur,IIIT,20.9499291,79.0263748,Maharashtra,www.iiitn.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=320,Bachelor of Technology,Electronics and Communication Engineering (ECE),410H,Electronics and Communication Engineering (Internet of Things),4 Years,66,JEE Main
690,320,Indian Institute of Information Technology (IIIT) Nagpur,IIIT,20.9499291,79.0263748,Maharashtra,www.iiitn.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=320,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,223,JEE Main
691,320,Indian Institute of Information Technology (IIIT) Nagpur,IIIT,20.9499291,79.0263748,Maharashtra,www.iiitn.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=320,Bachelor of Technology,Electronics and Communication Engineering (ECE),4114,Electronics and Communication Engineering,4 Years,150,JEE Main
692,321,Indian Institute of Information Technology (IIIT) Pune,IIIT,18.4626817,73.8347366,Maharashtra,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=321,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,257,JEE Main
693,321,Indian Institute of Information Technology (IIIT) Pune,IIIT,18.4626817,73.8347366,Maharashtra,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=321,Bachelor of Technology,Electronics and Communication Engineering (ECE),4114,Electronics and Communication Engineering,4 Years,88,JEE Main
694,322,Indian Institute of Information Technology Bhagalpur,IIIT,25.2590027,87.0401173,Bihar,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=322,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,150,JEE Main
695,322,Indian Institute of Information Technology Bhagalpur,IIIT,25.2590027,87.0401173,Bihar,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=322,Bachelor of Technology,Electronics and Communication Engineering (ECE),4114,Electronics and Communication Engineering,4 Years,75,JEE Main
696,322,Indian Institute of Information Technology Bhagalpur,IIIT,25.2590027,87.0401173,Bihar,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=322,Bachelor of Technology,Mechanical Engineering,411B,Mechatronics and Automation Engineering,4 Years,60,JEE Main
697,322,Indian Institute of Information Technology Bhagalpur,IIIT,25.2590027,87.0401173,Bihar,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=322,Bachelor of Technology,Mathematics,4124,Mathematics and Computing,4 Years,27,JEE Main
698,323,Indian Institute of Information Technology Bhopal,IIIT,23.217693,77.4086312,Madhya Pradesh,www.iiitbhopal.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=323,Bachelor of Technology,Computer Science and Engineering (CSE),410J,Computer Science and Engineering (Cyber Security),4 Years,30,JEE Main
699,323,Indian Institute of Information Technology Bhopal,IIIT,23.217693,77.4086312,Madhya Pradesh,www.iiitbhopal.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=323,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,150,JEE Main
700,323,Indian Institute of Information Technology Bhopal,IIIT,23.217693,77.4086312,Madhya Pradesh,www.iiitbhopal.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=323,Bachelor of Technology,Electronics and Communication Engineering (ECE),4114,Electronics and Communication Engineering,4 Years,100,JEE Main
701,323,Indian Institute of Information Technology Bhopal,IIIT,23.217693,77.4086312,Madhya Pradesh,www.iiitbhopal.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=323,Bachelor of Technology,Computer Science and Engineering (CSE),411Y,Computer Science and Engineering (Cyber Physical System),4 Years,30,JEE Main
702,323,Indian Institute of Information Technology Bhopal,IIIT,23.217693,77.4086312,Madhya Pradesh,www.iiitbhopal.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=323,Bachelor of Technology,Computer Science and Engineering (CSE),412E,Computer Science and Engineering (Data Science),4 Years,30,JEE Main
703,323,Indian Institute of Information Technology Bhopal,IIIT,23.217693,77.4086312,Madhya Pradesh,www.iiitbhopal.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=323,Bachelor of Technology,Computer Science and Engineering (CSE),412G,Computer Science and Engineering (Artificial Intelligence),4 Years,30,JEE Main
704,323,Indian Institute of Information Technology Bhopal,IIIT,23.217693,77.4086312,Madhya Pradesh,www.iiitbhopal.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=323,Bachelor of Technology,Information Technology,4146,Information Technology,4 Years,125,JEE Main
705,324,Indian Institute of Information Technology Surat,IIIT,21.2690484,72.9506195,Gujarat,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=324,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,75,JEE Main
706,324,Indian Institute of Information Technology Surat,IIIT,21.2690484,72.9506195,Gujarat,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=324,Bachelor of Technology,Electronics and Communication Engineering (ECE),4114,Electronics and Communication Engineering,4 Years,75,JEE Main
707,325,"Indian Institute of Information Technology, Agartala",IIIT,23.8405625,91.4236719,Tripura,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=325,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,56,JEE Main
708,326,"Indian institute of information technology, Raichur, Karnataka",IIIT,16.2486772,77.3659573,Karnataka,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=326,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,80,JEE Main
709,326,"Indian institute of information technology, Raichur, Karnataka",IIIT,16.2486772,77.3659573,Karnataka,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=326,Bachelor of Technology,Mathematics,4124,Mathematics and Computing,4 Years,60,JEE Main
710,326,"Indian institute of information technology, Raichur, Karnataka",IIIT,16.2486772,77.3659573,Karnataka,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=326,Bachelor of Technology,Artificial Intelligence and Data Science,4188,Artificial Intelligence and Data Science,4 Years,80,JEE Main
711,327,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)",IIIT,20.7185133,70.938893,Dadra and Nagar Haveli and Daman and Diu,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=327,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,90,JEE Main
712,401,"Assam University, Silchar",Other GFTIs,24.6849545,92.7511682,Assam,www.aus.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=401,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,60,JEE Main
713,401,"Assam University, Silchar",Other GFTIs,24.6849545,92.7511682,Assam,www.aus.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=401,Bachelor of Technology,Electronics and Communication Engineering (ECE),4114,Electronics and Communication Engineering,4 Years,60,JEE Main
714,401,"Assam University, Silchar",Other GFTIs,24.6849545,92.7511682,Assam,www.aus.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=401,Bachelor of Technology,Agricultural and Food,4168,Agricultural Engineering,4 Years,60,JEE Main
715,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,23.412305,85.439901,Jharkhand,www.bitmesra.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Bachelor of Technology,Bio Tech and Engineering,4104,Bio Technology,4 Years,34,JEE Main
716,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,23.412305,85.439901,Jharkhand,www.bitmesra.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Bachelor of Technology,Chemical Engineering,4107,Chemical Engineering,4 Years,133,JEE Main
717,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,23.412305,85.439901,Jharkhand,www.bitmesra.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Bachelor of Technology,Civil Engineering,4109,Civil Engineering,4 Years,68,JEE Main
718,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,23.412305,85.439901,Jharkhand,www.bitmesra.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Bachelor of Technology,Artificial Intelligence and Data Science,410P,Artificial Intelligence and Machine Learning,4 Years,68,JEE Main
719,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,23.412305,85.439901,Jharkhand,www.bitmesra.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,199,JEE Main
720,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,23.412305,85.439901,Jharkhand,www.bitmesra.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Bachelor of Technology,Electronics and Communication Engineering (ECE),4114,Electronics and Communication Engineering,4 Years,199,JEE Main
721,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,23.412305,85.439901,Jharkhand,www.bitmesra.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Bachelor of Technology,Mechanical Engineering,4125,Mechanical Engineering,4 Years,133,JEE Main
722,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,23.412305,85.439901,Jharkhand,www.bitmesra.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Bachelor of Technology,Industrial Engineering,4136,Production and Industrial Engineering,4 Years,68,JEE Main
723,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,23.412305,85.439901,Jharkhand,www.bitmesra.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Bachelor of Technology,Electrical and Electronics Engineering (EEE),4144,Electrical and Electronics Engineering,4 Years,68,JEE Main
724,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,23.412305,85.439901,Jharkhand,www.bitmesra.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Bachelor of Technology,Agricultural and Food,4167,Food Engineering  and Technology,4 Years,34,JEE Main
725,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,23.412305,85.439901,Jharkhand,www.bitmesra.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Bachelor of Architecture,Architecture,5101,Architecture,5 Years,39,JEE Main
726,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,23.412305,85.439901,Jharkhand,www.bitmesra.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Integrated Degree,Mathematics,5506,Mathematics and Computing,5 Years,71,JEE Main
727,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,23.412305,85.439901,Jharkhand,www.bitmesra.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Integrated Degree,Physics,5507,Physics,5 Years,34,JEE Main
728,402,"Birla Institute of Technology, Mesra, Ranchi",Other GFTIs,23.412305,85.439901,Jharkhand,www.bitmesra.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=402,Integrated Degree,Economics,5511,Quantitative Economics & Data Science,5 Years,34,JEE Main
729,403,"Gurukula Kangri Vishwavidyalaya, Haridwar",Other GFTIs,29.9200441,78.1229689,Uttarakhand,www.gkv.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=403,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,230,JEE Main
730,403,"Gurukula Kangri Vishwavidyalaya, Haridwar",Other GFTIs,29.9200441,78.1229689,Uttarakhand,www.gkv.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=403,Bachelor of Technology,Electrical and Electronics Engineering (EEE),4111,Electrical Engineering,4 Years,115,JEE Main
731,403,"Gurukula Kangri Vishwavidyalaya, Haridwar",Other GFTIs,29.9200441,78.1229689,Uttarakhand,www.gkv.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=403,Bachelor of Technology,Electronics and Communication Engineering (ECE),4114,Electronics and Communication Engineering,4 Years,115,JEE Main
732,403,"Gurukula Kangri Vishwavidyalaya, Haridwar",Other GFTIs,29.9200441,78.1229689,Uttarakhand,www.gkv.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=403,Bachelor of Technology,Mechanical Engineering,4125,Mechanical Engineering,4 Years,115,JEE Main
733,404,"Indian Institute of Carpet Technology, Bhadohi",Other GFTIs,25.3830445,82.5944762,Uttar Pradesh,www.iict.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=404,Bachelor of Technology,Textile Technology,4160,Carpet  and Textile Technology,4 Years,33,JEE Main
734,405,"Institute of Infrastructure, Technology, Research and Management-Ahmedabad",Other GFTIs,23.004121,72.6216296,Gujarat,www.iitram.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=405,Bachelor of Technology,Civil Engineering,4109,Civil Engineering,4 Years,39,JEE Main
735,405,"Institute of Infrastructure, Technology, Research and Management-Ahmedabad",Other GFTIs,23.004121,72.6216296,Gujarat,www.iitram.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=405,Bachelor of Technology,Electrical and Electronics Engineering (EEE),4111,Electrical Engineering,4 Years,39,JEE Main
736,405,"Institute of Infrastructure, Technology, Research and Management-Ahmedabad",Other GFTIs,23.004121,72.6216296,Gujarat,www.iitram.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=405,Bachelor of Technology,Mechanical Engineering,4125,Mechanical Engineering,4 Years,39,JEE Main
737,405,"Institute of Infrastructure, Technology, Research and Management-Ahmedabad",Other GFTIs,23.004121,72.6216296,Gujarat,www.iitram.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=405,Bachelor of Technology,Computer Science and Engineering (CSE),4151,Computer Engineering,4 Years,39,JEE Main
738,406,"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",Other GFTIs,22.1317626,82.1421549,Chhattisgarh,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=406,Bachelor of Technology,Chemical Engineering,4107,Chemical Engineering,4 Years,75,JEE Main
739,406,"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",Other GFTIs,22.1317626,82.1421549,Chhattisgarh,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=406,Bachelor of Technology,Civil Engineering,4109,Civil Engineering,4 Years,75,JEE Main
740,406,"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",Other GFTIs,22.1317626,82.1421549,Chhattisgarh,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=406,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,112,JEE Main
741,406,"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",Other GFTIs,22.1317626,82.1421549,Chhattisgarh,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=406,Bachelor of Technology,Electrical and Electronics Engineering (EEE),4111,Electrical Engineering,4 Years,75,JEE Main
742,406,"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",Other GFTIs,22.1317626,82.1421549,Chhattisgarh,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=406,Bachelor of Technology,Electronics and Communication Engineering (ECE),4114,Electronics and Communication Engineering,4 Years,112,JEE Main
743,406,"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",Other GFTIs,22.1317626,82.1421549,Chhattisgarh,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=406,Bachelor of Technology,Mechanical Engineering,4125,Mechanical Engineering,4 Years,75,JEE Main
744,406,"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",Other GFTIs,22.1317626,82.1421549,Chhattisgarh,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=406,Bachelor of Technology,Information Technology,4146,Information Technology,4 Years,112,JEE Main
745,406,"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",Other GFTIs,22.1317626,82.1421549,Chhattisgarh,-,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=406,Bachelor of Technology,Industrial Engineering,4149,Industrial and Production Engineering,4 Years,75,JEE Main
746,407,"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad",Other GFTIs,25.4591844,81.8522775,Uttar Pradesh,www.jkinstitute.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=407,Bachelor of Technology,Electronics and Communication Engineering (ECE),4114,Electronics and Communication Engineering,4 Years,56,JEE Main
747,407,"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad",Other GFTIs,25.4591844,81.8522775,Uttar Pradesh,www.jkinstitute.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=407,Bachelor of Technology,Computer Science and Engineering (CSE),4196,Computer Science and Engineering with Major in Artificial Intelligence,4 Years,30,JEE Main
748,408,"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)",Other GFTIs,19.9003887,75.3068426,Maharashtra,www.nielit.gov.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=408,Bachelor of Technology,Electronics and Communication Engineering (ECE),412K,Electronic Engineering,4 Years,60,JEE Main
749,409,"National Institute of Advanced Manufacturing Technology, Ranchi",Other GFTIs,23.2932626,85.3097556,Jharkhand,www.niamt.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=409,Bachelor of Technology,Mechanical Engineering,4125,Mechanical Engineering,4 Years,75,JEE Main
750,409,"National Institute of Advanced Manufacturing Technology, Ranchi",Other GFTIs,23.2932626,85.3097556,Jharkhand,www.niamt.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=409,Bachelor of Technology,Industrial Engineering,4136,Production and Industrial Engineering,4 Years,60,JEE Main
751,409,"National Institute of Advanced Manufacturing Technology, Ranchi",Other GFTIs,23.2932626,85.3097556,Jharkhand,www.niamt.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=409,Bachelor of Technology,Computer Science and Engineering (CSE),4151,Computer Engineering,4 Years,60,JEE Main
752,409,"National Institute of Advanced Manufacturing Technology, Ranchi",Other GFTIs,23.2932626,85.3097556,Jharkhand,www.niamt.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=409,Bachelor of Technology,Metallurgical and Materials Engineering,4156,Metallurgy and Materials Engineering,4 Years,75,JEE Main
753,410,Sant Longowal Institute of Engineering and Technology,Other GFTIs,30.2213855,75.6996642,Punjab,www.sliet.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=410,Bachelor of Technology,Chemical Engineering,4107,Chemical Engineering,4 Years,47,JEE Main
754,410,Sant Longowal Institute of Engineering and Technology,Other GFTIs,30.2213855,75.6996642,Punjab,www.sliet.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=410,Bachelor of Technology,Civil Engineering,4109,Civil Engineering,4 Years,9,JEE Main
755,410,Sant Longowal Institute of Engineering and Technology,Other GFTIs,30.2213855,75.6996642,Punjab,www.sliet.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=410,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,95,JEE Main
756,410,Sant Longowal Institute of Engineering and Technology,Other GFTIs,30.2213855,75.6996642,Punjab,www.sliet.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=410,Bachelor of Technology,Electrical and Electronics Engineering (EEE),4111,Electrical Engineering,4 Years,47,JEE Main
757,410,Sant Longowal Institute of Engineering and Technology,Other GFTIs,30.2213855,75.6996642,Punjab,www.sliet.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=410,Bachelor of Technology,Electronics and Communication Engineering (ECE),4114,Electronics and Communication Engineering,4 Years,47,JEE Main
758,410,Sant Longowal Institute of Engineering and Technology,Other GFTIs,30.2213855,75.6996642,Punjab,www.sliet.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=410,Bachelor of Technology,Mechanical Engineering,4125,Mechanical Engineering,4 Years,99,JEE Main
759,410,Sant Longowal Institute of Engineering and Technology,Other GFTIs,30.2213855,75.6996642,Punjab,www.sliet.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=410,Bachelor of Technology,Instrumentation Engineering,4148,Instrumentation and Control Engineering,4 Years,47,JEE Main
760,410,Sant Longowal Institute of Engineering and Technology,Other GFTIs,30.2213855,75.6996642,Punjab,www.sliet.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=410,Bachelor of Technology,Agricultural and Food,4164,Food Technology,4 Years,47,JEE Main
761,410,Sant Longowal Institute of Engineering and Technology,Other GFTIs,30.2213855,75.6996642,Punjab,www.sliet.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=410,Integrated Degree,Chemistry,5503,Chemistry,5 Years,20,JEE Main
762,410,Sant Longowal Institute of Engineering and Technology,Other GFTIs,30.2213855,75.6996642,Punjab,www.sliet.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=410,Integrated Degree,Physics,5507,Physics,5 Years,20,JEE Main
763,410,Sant Longowal Institute of Engineering and Technology,Other GFTIs,30.2213855,75.6996642,Punjab,www.sliet.ac.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=410,Integrated Degree,Mathematics,5508,Mathematics,5 Years,20,JEE Main
764,411,"Mizoram University, Aizawl",Other GFTIs,23.7349703,92.6654272,Mizoram,www.mzu.edu.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=411,Bachelor of Technology,Civil Engineering,4109,Civil Engineering,4 Years,17,JEE Main
765,411,"Mizoram University, Aizawl",Other GFTIs,23.7349703,92.6654272,Mizoram,www.mzu.edu.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=411,Bachelor of Technology,Electrical and Electronics Engineering (EEE),4111,Electrical Engineering,4 Years,17,JEE Main
766,411,"Mizoram University, Aizawl",Other GFTIs,23.7349703,92.6654272,Mizoram,www.mzu.edu.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=411,Bachelor of Technology,Electronics and Communication Engineering (ECE),4114,Electronics and Communication Engineering,4 Years,17,JEE Main
767,411,"Mizoram University, Aizawl",Other GFTIs,23.7349703,92.6654272,Mizoram,www.mzu.edu.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=411,Bachelor of Technology,Information Technology,4146,Information Technology,4 Years,17,JEE Main
768,411,"Mizoram University, Aizawl",Other GFTIs,23.7349703,92.6654272,Mizoram,www.mzu.edu.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=411,Bachelor of Technology,Computer Science and Engineering (CSE),4151,Computer Engineering,4 Years,17,JEE Main
769,411,"Mizoram University, Aizawl",Other GFTIs,23.7349703,92.6654272,Mizoram,www.mzu.edu.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=411,Bachelor of Architecture,Architecture,5101,Architecture,5 Years,11,JEE Main
770,412,"School of Engineering, Tezpur University, Napaam, Tezpur",Other GFTIs,26.7042211,92.8267689,Assam,www.tezu.ernet.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=412,Bachelor of Technology,Civil Engineering,4109,Civil Engineering,4 Years,27,JEE Main
771,412,"School of Engineering, Tezpur University, Napaam, Tezpur",Other GFTIs,26.7042211,92.8267689,Assam,www.tezu.ernet.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=412,Bachelor of Technology,Computer Science and Engineering (CSE),4110,Computer Science and Engineering,4 Years,27,JEE Main
772,412,"School of Engineering, Tezpur University, Napaam, Tezpur",Other GFTIs,26.7042211,92.8267689,Assam,www.tezu.ernet.in,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=412,Bachelor of Technology,Electrical and Electronics Engineering (EEE),4111,Electrical Engineering,4 Years,15,JEE Main
