,Institute Code,College Name,College Category,Program Code,Academic Program Name,Seat Capacity,State/All India Seats,View Details,Branch Cluster,Degree Duration,Degree,Degree_Raw,Degree Name,Aggregated Seats,Quota,Row Count
650,219,"National Institute of Technology, Jamshedpur",NIT,4111,"Electrical Engineering (4 Years, Bachelor of Technology)",57,Other Than JHARKHAND,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=219,Electrical and Electronics Engineering (EEE),4 Years,Bachelor of Technology,Bachelor of Technology,Electrical Engineering,114,Combined,2
651,219,"National Institute of Technology, Jamshedpur",NIT,4114,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",58, JHARKHAND,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=219,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Electronics and Communication Engineering,116,Combined,2
652,219,"National Institute of Technology, Jamshedpur",NIT,4114,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",58,Other Than JHARKHAND,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=219,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Electronics and Communication Engineering,116,Combined,2
653,219,"National Institute of Technology, Jamshedpur",NIT,4125,"Mechanical Engineering (4 Years, Bachelor of Technology)",58, JHARKHAND,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=219,Mechanical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Mechanical Engineering,115,Combined,2
654,219,"National Institute of Technology, Jamshedpur",NIT,4125,"Mechanical Engineering (4 Years, Bachelor of Technology)",57,Other Than JHARKHAND,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=219,Mechanical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Mechanical Engineering,115,Combined,2
655,219,"National Institute of Technology, Jamshedpur",NIT,4127,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",49, JHARKHAND,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=219,Metallurgical and Materials Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Metallurgical and Materials Engineering,99,Combined,2
656,219,"National Institute of Technology, Jamshedpur",NIT,4127,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",50,Other Than JHARKHAND,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=219,Metallurgical and Materials Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Metallurgical and Materials Engineering,99,Combined,2
657,219,"National Institute of Technology, Jamshedpur",NIT,4136,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",31, JHARKHAND,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=219,Industrial Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Production and Industrial Engineering,62,Combined,2
658,219,"National Institute of Technology, Jamshedpur",NIT,4136,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",31,Other Than JHARKHAND,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=219,Industrial Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Production and Industrial Engineering,62,Combined,2
659,219,"National Institute of Technology, Jamshedpur",NIT,4192,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",15, JHARKHAND,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=219,Mechanical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Engineering and Computational Mechanics,30,Combined,2
660,219,"National Institute of Technology, Jamshedpur",NIT,4192,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",15,Other Than JHARKHAND,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=219,Mechanical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Engineering and Computational Mechanics,30,Combined,2
661,220,"National Institute of Technology, Kurukshetra",NIT,4109,"Civil Engineering (4 Years, Bachelor of Technology)",54, HARYANA,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Civil Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Civil Engineering,108,Combined,2
662,220,"National Institute of Technology, Kurukshetra",NIT,4109,"Civil Engineering (4 Years, Bachelor of Technology)",54,Other Than HARYANA,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Civil Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Civil Engineering,108,Combined,2
663,220,"National Institute of Technology, Kurukshetra",NIT,410P,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",30, HARYANA,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Artificial Intelligence and Data Science,4 Years,Bachelor of Technology,Bachelor of Technology,Artificial Intelligence and Machine Learning,60,Combined,2
664,220,"National Institute of Technology, Kurukshetra",NIT,410P,"Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",30,Other Than HARYANA,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Artificial Intelligence and Data Science,4 Years,Bachelor of Technology,Bachelor of Technology,Artificial Intelligence and Machine Learning,60,Combined,2
665,220,"National Institute of Technology, Kurukshetra",NIT,4110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",54, HARYANA,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering,108,Combined,2
666,220,"National Institute of Technology, Kurukshetra",NIT,4110,"Computer Science and Engineering (4 Years, Bachelor of Technology)",54,Other Than HARYANA,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Computer Science and Engineering (CSE),4 Years,Bachelor of Technology,Bachelor of Technology,Computer Science and Engineering,108,Combined,2
667,220,"National Institute of Technology, Kurukshetra",NIT,4111,"Electrical Engineering (4 Years, Bachelor of Technology)",54, HARYANA,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Electrical and Electronics Engineering (EEE),4 Years,Bachelor of Technology,Bachelor of Technology,Electrical Engineering,108,Combined,2
668,220,"National Institute of Technology, Kurukshetra",NIT,4111,"Electrical Engineering (4 Years, Bachelor of Technology)",54,Other Than HARYANA,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Electrical and Electronics Engineering (EEE),4 Years,Bachelor of Technology,Bachelor of Technology,Electrical Engineering,108,Combined,2
669,220,"National Institute of Technology, Kurukshetra",NIT,4114,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",54, HARYANA,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Electronics and Communication Engineering,108,Combined,2
670,220,"National Institute of Technology, Kurukshetra",NIT,4114,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",54,Other Than HARYANA,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Electronics and Communication Engineering,108,Combined,2
671,220,"National Institute of Technology, Kurukshetra",NIT,411C,"Industrial Internet of Things (4 Years, Bachelor of Technology)",30, HARYANA,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Industrial Internet of Things,60,Combined,2
672,220,"National Institute of Technology, Kurukshetra",NIT,411C,"Industrial Internet of Things (4 Years, Bachelor of Technology)",30,Other Than HARYANA,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Industrial Internet of Things,60,Combined,2
673,220,"National Institute of Technology, Kurukshetra",NIT,4124,"Mathematics and Computing (4 Years, Bachelor of Technology)",29, HARYANA,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Mathematics,4 Years,Bachelor of Technology,Bachelor of Technology,Mathematics and Computing,57,Combined,2
674,220,"National Institute of Technology, Kurukshetra",NIT,4124,"Mathematics and Computing (4 Years, Bachelor of Technology)",28,Other Than HARYANA,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Mathematics,4 Years,Bachelor of Technology,Bachelor of Technology,Mathematics and Computing,57,Combined,2
675,220,"National Institute of Technology, Kurukshetra",NIT,4125,"Mechanical Engineering (4 Years, Bachelor of Technology)",54, HARYANA,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Mechanical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Mechanical Engineering,108,Combined,2
676,220,"National Institute of Technology, Kurukshetra",NIT,4125,"Mechanical Engineering (4 Years, Bachelor of Technology)",54,Other Than HARYANA,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Mechanical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Mechanical Engineering,108,Combined,2
677,220,"National Institute of Technology, Kurukshetra",NIT,412A,"Robotics & Automation (4 Years, Bachelor of Technology)",25, HARYANA,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Mechanical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Robotics & Automation,50,Combined,2
678,220,"National Institute of Technology, Kurukshetra",NIT,412A,"Robotics & Automation (4 Years, Bachelor of Technology)",25,Other Than HARYANA,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Mechanical Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Robotics & Automation,50,Combined,2
679,220,"National Institute of Technology, Kurukshetra",NIT,412B,"Microelectronics & VLSI Engineering (4 Years, Bachelor of Technology)",30, HARYANA,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Microelectronics & VLSI Engineering,60,Combined,2
680,220,"National Institute of Technology, Kurukshetra",NIT,412B,"Microelectronics & VLSI Engineering (4 Years, Bachelor of Technology)",30,Other Than HARYANA,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Electronics and Communication Engineering (ECE),4 Years,Bachelor of Technology,Bachelor of Technology,Microelectronics & VLSI Engineering,60,Combined,2
681,220,"National Institute of Technology, Kurukshetra",NIT,412D,"Sustainable Energy Technologies (4 Years, Bachelor of Technology)",30, HARYANA,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Energy and Environment,4 Years,Bachelor of Technology,Bachelor of Technology,Sustainable Energy Technologies,60,Combined,2
682,220,"National Institute of Technology, Kurukshetra",NIT,412D,"Sustainable Energy Technologies (4 Years, Bachelor of Technology)",30,Other Than HARYANA,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Energy and Environment,4 Years,Bachelor of Technology,Bachelor of Technology,Sustainable Energy Technologies,60,Combined,2
683,220,"National Institute of Technology, Kurukshetra",NIT,4136,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",20, HARYANA,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Industrial Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Production and Industrial Engineering,40,Combined,2
684,220,"National Institute of Technology, Kurukshetra",NIT,4136,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",20,Other Than HARYANA,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Industrial Engineering,4 Years,Bachelor of Technology,Bachelor of Technology,Production and Industrial Engineering,40,Combined,2
685,220,"National Institute of Technology, Kurukshetra",NIT,4146,"Information Technology (4 Years, Bachelor of Technology)",30, HARYANA,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Information Technology,4 Years,Bachelor of Technology,Bachelor of Technology,Information Technology,60,Combined,2
686,220,"National Institute of Technology, Kurukshetra",NIT,4146,"Information Technology (4 Years, Bachelor of Technology)",30,Other Than HARYANA,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Information Technology,4 Years,Bachelor of Technology,Bachelor of Technology,Information Technology,60,Combined,2
687,220,"National Institute of Technology, Kurukshetra",NIT,4188,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",30, HARYANA,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Artificial Intelligence and Data Science,4 Years,Bachelor of Technology,Bachelor of Technology,Artificial Intelligence and Data Science,60,Combined,2
688,220,"National Institute of Technology, Kurukshetra",NIT,4188,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",30,Other Than HARYANA,https://josaa.admissions.nic.in/applicant/seatmatrix/InstProfile.aspx?instcd=220,Artificial Intelligence and Data Science,4 Years,Bachelor of Technology,Bachelor of Technology,Artificial Intelligence and Data Science,60,Combined,2
